Region,Date,Weekly_Sales
1,2011-10-14,1493525.93
1,2011-10-21,1502562.78
1,2011-10-28,1445249.09
1,2011-11-04,1697229.58
1,2011-11-11,1594938.89
1,2011-11-18,1539483.7
1,2011-11-25,2033320.66
1,2011-12-02,1584083.95
1,2011-12-09,1799682.38
1,2011-12-16,1881176.67
1,2011-12-23,2270188.99
1,2011-12-30,1497462.72
1,2012-01-06,1550369.92
1,2012-01-13,1459601.17
1,2012-01-20,1394393.84
1,2012-01-27,1319325.59
1,2012-02-03,1636339.65
1,2012-02-10,1802477.43
1,2012-02-17,1819870.0
1,2012-02-24,1539387.83
1,2012-03-02,1688420.76
1,2012-03-09,1675431.16
1,2012-03-16,1677472.78
1,2012-03-23,1511068.07
1,2012-03-30,1649604.63
1,2012-04-06,1899676.88
1,2012-04-13,1621031.7
2,2010-02-05,2136989.46
2,2010-02-12,2137809.5
2,2010-02-19,2124451.54
2,2010-02-26,1865097.27
2,2010-03-05,1991013.13
2,2010-03-12,1990483.78
2,2010-03-19,1946070.88
2,2010-03-26,1750197.81
2,2010-04-02,2066187.72
2,2010-04-09,1954689.21
2,2010-04-16,1874957.94
2,2010-04-23,1821990.93
2,2010-04-30,1802450.29
2,2010-05-07,2042581.71
2,2010-05-14,1880752.36
2,2010-05-21,1896937.1
2,2010-05-28,1957113.89
2,2010-06-04,2102539.93
2,2010-06-11,2025538.76
2,2010-06-18,2001636.96
2,2010-06-25,1939927.09
2,2010-07-02,2003940.64
2,2010-07-09,1880902.62
2,2010-07-16,1845879.79
2,2010-07-23,1781717.71
2,2010-07-30,1804246.16
2,2010-08-06,1991909.98
2,2010-08-13,1895601.05
2,2010-08-20,1964335.23
2,2010-08-27,1863840.49
2,2010-09-03,1904608.09
2,2010-09-10,1839128.83
2,2010-09-17,1793903.6
2,2010-09-24,1724557.22
2,2010-10-01,1827440.43
2,2010-10-08,1849921.44
2,2010-10-15,1794355.49
2,2010-10-22,1737947.64
2,2010-10-29,1802755.11
2,2010-11-05,1939061.41
2,2010-11-12,1916812.74
2,2010-11-19,1956739.17
2,2010-11-26,2658725.29
2,2010-12-03,2015781.27
2,2010-12-10,2378726.55
2,2010-12-17,2609166.75
2,2010-12-24,3436007.68
2,2010-12-31,1750434.55
2,2011-01-07,1758050.79
2,2011-01-14,1744193.58
2,2011-01-21,1751384.9
2,2011-01-28,1695371.68
2,2011-02-04,1929346.23
2,2011-02-11,2168041.61
2,2011-02-18,2080884.82
2,2011-02-25,1833511.08
2,2011-03-04,1981607.78
2,2011-03-11,1879107.31
2,2011-03-18,1902557.66
2,2011-03-25,1766162.05
2,2011-04-01,1800171.36
2,2011-04-08,1847552.61
2,2011-04-15,1856467.84
2,2011-04-22,1886339.6
2,2011-04-29,1745545.28
2,2011-05-06,1837743.6
2,2011-05-13,1838513.07
2,2011-05-20,1688281.86
2,2011-05-27,1797732.56
2,2011-06-03,1933756.21
2,2011-06-10,1929153.16
2,2011-06-17,1953771.99
2,2011-06-24,1790925.8
2,2011-07-01,1866243.0
2,2011-07-08,1853161.99
2,2011-07-15,1785187.29
2,2011-07-22,1743816.41
2,2011-07-29,1680693.06
2,2011-08-05,1876704.26
2,2011-08-12,1812768.26
2,2011-08-19,1844094.59
2,2011-08-26,1821139.91
2,2011-09-02,1809119.7
2,2011-09-09,1748000.65
2,2011-09-16,1691439.52
2,2011-09-23,1669299.78
2,2011-09-30,1650394.44
2,2011-10-07,1837553.43
2,2011-10-14,1743882.19
2,2011-10-21,1834680.25
2,2011-10-28,1769296.25
2,2011-11-04,1959707.9
2,2011-11-11,1920725.15
2,2011-11-18,1902762.5
2,2011-11-25,2614202.3
2,2011-12-02,1954952.0
2,2011-12-09,2290549.32
2,2011-12-16,2432736.52
2,2011-12-23,3224369.8
2,2011-12-30,1874226.52
2,2012-01-06,1799520.14
2,2012-01-13,1744725.48
2,2012-01-20,1711769.11
2,2012-01-27,1660906.14
2,2012-02-03,1935299.94
2,2012-02-10,2103322.68
2,2012-02-17,2196688.46
2,2012-02-24,1861802.7
2,2012-03-02,1952555.66
2,2012-03-09,1937628.26
2,2012-03-16,1976082.13
2,2012-03-23,1790439.16
2,2012-03-30,1857480.84
2,2012-04-06,2129035.91
2,2012-04-13,1935869.1
3,2010-02-05,461622.22
3,2010-02-12,420728.96
3,2010-02-19,421642.19
3,2010-02-26,407204.86
3,2010-03-05,415202.04
3,2010-03-12,384200.69
3,2010-03-19,375328.59
3,2010-03-26,359949.27
3,2010-04-02,423294.4
3,2010-04-09,415870.28
3,2010-04-16,354993.26
3,2010-04-23,339976.65
3,2010-04-30,361248.39
3,2010-05-07,399323.86
3,2010-05-14,384357.94
3,2010-05-21,343763.17
3,2010-05-28,350089.23
3,2010-06-04,396968.8
3,2010-06-11,355017.09
3,2010-06-18,364076.85
3,2010-06-25,357346.48
3,2010-07-02,381151.72
3,2010-07-09,349214.18
3,2010-07-16,352728.78
3,2010-07-23,352864.49
3,2010-07-30,347955.05
3,2010-08-06,402635.76
3,2010-08-13,339597.38
3,2010-08-20,351728.21
3,2010-08-27,362134.09
3,2010-09-03,366473.97
3,2010-09-10,352260.97
3,2010-09-17,363064.64
3,2010-09-24,355626.87
3,2010-10-01,358784.1
3,2010-10-08,395107.35
3,2010-10-15,345584.39
3,2010-10-22,348895.98
3,2010-10-29,348591.74
3,2010-11-05,423175.56
3,2010-11-12,386635.03
3,2010-11-19,372545.32
3,2010-11-26,565567.84
3,2010-12-03,476420.77
3,2010-12-10,467642.03
3,2010-12-17,498159.39
3,2010-12-24,605990.41
3,2010-12-31,382677.76
3,2011-01-07,378241.34
3,2011-01-14,381061.1
3,2011-01-21,350876.7
3,2011-01-28,364866.2400000001
3,2011-02-04,438516.53
3,2011-02-11,430526.21
3,2011-02-18,432782.1
3,2011-02-25,397211.19
3,2011-03-04,437084.51
3,2011-03-11,404753.3
3,2011-03-18,392109.51
3,2011-03-25,380683.67
3,2011-04-01,374556.08
3,2011-04-08,384075.31
3,2011-04-15,366250.69
3,2011-04-22,391860.04
3,2011-04-29,367405.4
3,2011-05-06,413042.12
3,2011-05-13,386312.68
3,2011-05-20,364603.13
3,2011-05-27,369350.6
3,2011-06-03,394507.84
3,2011-06-10,391638.75
3,2011-06-17,403423.34
3,2011-06-24,385520.71
3,2011-07-01,368962.72
3,2011-07-08,395146.24
3,2011-07-15,373454.33
3,2011-07-22,360617.37
3,2011-07-29,345381.29
3,2011-08-05,409981.25
3,2011-08-12,380376.85
3,2011-08-19,379716.91
3,2011-08-26,366367.55
3,2011-09-02,375988.69
3,2011-09-09,377347.49
3,2011-09-16,375629.51
3,2011-09-23,365248.94
3,2011-09-30,368477.93
3,2011-10-07,403342.4
3,2011-10-14,368282.57
3,2011-10-21,394976.36
3,2011-10-28,389540.62
3,2011-11-04,459443.22
3,2011-11-11,407764.25
3,2011-11-18,398838.97
3,2011-11-25,556925.1900000001
3,2011-12-02,472511.32
3,2011-12-09,468772.8
3,2011-12-16,510747.62
3,2011-12-23,551221.21
3,2011-12-30,410553.88
3,2012-01-06,398178.21
3,2012-01-13,367438.62
3,2012-01-20,365818.61
3,2012-01-27,349518.1
3,2012-02-03,424960.66
3,2012-02-10,473292.47
3,2012-02-17,475591.08
3,2012-02-24,418925.47
3,2012-03-02,469752.56
3,2012-03-09,445162.05
3,2012-03-16,411775.8
3,2012-03-23,413907.25
3,2012-03-30,407488.84
3,2012-04-06,503232.13
3,2012-04-13,420789.74
4,2010-02-05,2135143.87
4,2010-02-12,2188307.39
4,2010-02-19,2049860.26
4,2010-02-26,1925728.84
4,2010-03-05,1971057.44
4,2010-03-12,1894324.09
4,2010-03-19,1897429.36
4,2010-03-26,1762539.3
4,2010-04-02,1979247.12
4,2010-04-09,1818452.72
4,2010-04-16,1851519.69
4,2010-04-23,1802677.9
4,2010-04-30,1817273.28
4,2010-05-07,2000626.14
4,2010-05-14,1875597.28
4,2010-05-21,1903752.6
4,2010-05-28,1857533.7
4,2010-06-04,1903290.58
4,2010-06-11,1870619.23
4,2010-06-18,1929736.35
4,2010-06-25,1846651.95
4,2010-07-02,1881337.21
4,2010-07-09,1812208.22
4,2010-07-16,1898427.66
4,2010-07-23,1848426.78
4,2010-07-30,1796637.61
4,2010-08-06,1907638.58
4,2010-08-13,2007050.75
4,2010-08-20,1997181.09
4,2010-08-27,1848403.92
4,2010-09-03,1935857.58
4,2010-09-10,1865820.81
4,2010-09-17,1899959.61
4,2010-09-24,1810684.68
4,2010-10-01,1842821.02
4,2010-10-08,1951494.85
4,2010-10-15,1867345.09
4,2010-10-22,1927610.06
4,2010-10-29,1933333.0
4,2010-11-05,2013115.79
4,2010-11-12,1999794.26
4,2010-11-19,2097809.4
4,2010-11-26,2789469.45
4,2010-12-03,2102530.17
4,2010-12-10,2302504.86
4,2010-12-17,2740057.14
4,2010-12-24,3526713.39
4,2010-12-31,1794868.74
4,2011-01-07,1862476.27
4,2011-01-14,1865502.46
4,2011-01-21,1886393.94
4,2011-01-28,1814240.85
4,2011-02-04,2119086.04
4,2011-02-11,2187847.29
4,2011-02-18,2316495.56
4,2011-02-25,2078094.69
4,2011-03-04,2103455.75
4,2011-03-11,2039818.41
4,2011-03-18,2116475.38
4,2011-03-25,1944164.32
4,2011-04-01,1900246.47
4,2011-04-08,2074953.46
4,2011-04-15,1960587.76
4,2011-04-22,2220600.76
4,2011-04-29,1878167.44
4,2011-05-06,2063682.76
4,2011-05-13,2002362.37
4,2011-05-20,2015563.48
4,2011-05-27,1986597.95
4,2011-06-03,2065377.15
4,2011-06-10,2073951.38
4,2011-06-17,2141210.62
4,2011-06-24,2008344.92
4,2011-07-01,2051533.53
4,2011-07-08,2066541.86
4,2011-07-15,2049046.95
4,2011-07-22,2036231.39
4,2011-07-29,1989674.07
4,2011-08-05,2160057.39
4,2011-08-12,2105668.74
4,2011-08-19,2232892.1
4,2011-08-26,1988490.21
4,2011-09-02,2078420.31
4,2011-09-09,2093139.01
4,2011-09-16,2075577.33
4,2011-09-23,2031406.41
4,2011-09-30,1929486.63
4,2011-10-07,2166737.65
4,2011-10-14,2074548.85
4,2011-10-21,2207742.13
4,2011-10-28,2151659.59
4,2011-11-04,2281217.31
4,2011-11-11,2203028.96
4,2011-11-18,2243946.59
4,2011-11-25,3004702.33
4,2011-12-02,2180999.26
4,2011-12-09,2508955.24
4,2011-12-16,2771397.17
4,2011-12-23,3676388.98
4,2011-12-30,2007105.86
4,2012-01-06,2047766.07
4,2012-01-13,1941676.61
4,2012-01-20,2005097.76
4,2012-01-27,1928720.51
4,2012-02-03,2173373.91
4,2012-02-10,2374660.64
4,2012-02-17,2427640.17
4,2012-02-24,2226662.17
4,2012-03-02,2206319.9
4,2012-03-09,2202450.81
4,2012-03-16,2214967.44
4,2012-03-23,2091592.54
4,2012-03-30,2089381.77
4,2012-04-06,2470206.13
4,2012-04-13,2105301.39
5,2010-02-05,317173.1
5,2010-02-12,311825.7
5,2010-02-19,303447.57
5,2010-02-26,270281.63
5,2010-03-05,288855.71
5,2010-03-12,297293.59
5,2010-03-19,281706.41
5,2010-03-26,273282.97
5,2010-04-02,331406.0
5,2010-04-09,328020.49
5,2010-04-16,306858.69
5,2010-04-23,288839.73
5,2010-04-30,298697.84
5,2010-05-07,333522.6
5,2010-05-14,296673.77
5,2010-05-21,301615.49
5,2010-05-28,310013.11
5,2010-06-04,337825.89
5,2010-06-11,296641.91
5,2010-06-18,313795.6
5,2010-06-25,295257.3
5,2010-07-02,305993.27
5,2010-07-09,291808.87
5,2010-07-16,280701.7
5,2010-07-23,274742.63
5,2010-07-30,268929.03
5,2010-08-06,303043.02
5,2010-08-13,286477.35
5,2010-08-20,287205.38
5,2010-08-27,288519.75
5,2010-09-03,323798.0
5,2010-09-10,306533.08
5,2010-09-17,282558.65
5,2010-09-24,293131.58
5,2010-10-01,283178.12
5,2010-10-08,290494.85
5,2010-10-15,280681.2
5,2010-10-22,284988.27
5,2010-10-29,278031.81
5,2010-11-05,325310.3
5,2010-11-12,301827.36
5,2010-11-19,297384.81
5,2010-11-26,488362.61
5,2010-12-03,344490.88
5,2010-12-10,352811.53
5,2010-12-17,367801.19
5,2010-12-24,466010.25
5,2010-12-31,298180.18
5,2011-01-07,286347.26
5,2011-01-14,260636.71
5,2011-01-21,275313.34
5,2011-01-28,279088.39
5,2011-02-04,329613.2
5,2011-02-11,311590.54
5,2011-02-18,356622.61
5,2011-02-25,294659.5
5,2011-03-04,329033.66
5,2011-03-11,293098.1
5,2011-03-18,312177.67
5,2011-03-25,294732.5
5,2011-04-01,314316.55
5,2011-04-08,307333.62
5,2011-04-15,307913.58
5,2011-04-22,328415.44
5,2011-04-29,307291.56
5,2011-05-06,322904.68
5,2011-05-13,290930.01
5,2011-05-20,299614.33
5,2011-05-27,297149.69
5,2011-06-03,329183.92
5,2011-06-10,304984.14
5,2011-06-17,304811.82
5,2011-06-24,302881.64
5,2011-07-01,327093.89
5,2011-07-08,310804.93
5,2011-07-15,283248.62
5,2011-07-22,292539.73
5,2011-07-29,275142.17
5,2011-08-05,317738.56
5,2011-08-12,289886.16000000003
5,2011-08-19,303643.84
5,2011-08-26,310338.17
5,2011-09-02,315645.53
5,2011-09-09,321110.22
5,2011-09-16,278529.71
5,2011-09-23,291024.98
5,2011-09-30,292315.38
5,2011-10-07,309111.47000000003
5,2011-10-14,286117.72
5,2011-10-21,306069.18
5,2011-10-28,307035.11
5,2011-11-04,353652.23
5,2011-11-11,311906.7
5,2011-11-18,307944.37
5,2011-11-25,507900.07
5,2011-12-02,376225.61
5,2011-12-09,367433.77
5,2011-12-16,379530.3
5,2011-12-23,458562.24
5,2011-12-30,349624.88
5,2012-01-06,312078.71
5,2012-01-13,291454.52
5,2012-01-20,287523.98
5,2012-01-27,295974.22
5,2012-02-03,333948.0
5,2012-02-10,349239.88
5,2012-02-17,356427.98
5,2012-02-24,312220.47
5,2012-03-02,359206.21
5,2012-03-09,347295.6
5,2012-03-16,339392.54
5,2012-03-23,321299.99
5,2012-03-30,331318.73
5,2012-04-06,402985.7
5,2012-04-13,351832.03
6,2010-02-05,1652635.1
6,2010-02-12,1606283.86
6,2010-02-19,1567138.07
6,2010-02-26,1432953.21
6,2010-03-05,1601348.82
6,2010-03-12,1558621.36
6,2010-03-19,1693058.91
6,2010-03-26,1472033.38
6,2010-04-02,1770333.9
6,2010-04-09,1667181.82
6,2010-04-16,1519846.36
6,2010-04-23,1540435.99
6,2010-04-30,1498080.16
6,2010-05-07,1619920.04
6,2010-05-14,1524059.4
6,2010-05-21,1531938.44
6,2010-05-28,1644470.66
6,2010-06-04,1857380.09
6,2010-06-11,1685652.35
6,2010-06-18,1677248.24
6,2010-06-25,1640681.88
6,2010-07-02,1759777.25
6,2010-07-09,1690317.99
6,2010-07-16,1560120.8
6,2010-07-23,1585240.92
6,2010-07-30,1532308.78
6,2010-08-06,1633241.59
6,2010-08-13,1547654.98
6,2010-08-20,1539930.5
6,2010-08-27,1450766.12
6,2010-09-03,1510925.32
6,2010-09-10,1424225.44
6,2010-09-17,1308537.75
6,2010-09-24,1275591.84
6,2010-10-01,1328468.89
6,2010-10-08,1360317.9
6,2010-10-15,1344580.92
6,2010-10-22,1332716.53
6,2010-10-29,1385323.7
6,2010-11-05,1505442.15
6,2010-11-12,1495536.46
6,2010-11-19,1518841.45
6,2010-11-26,2267452.4
6,2010-12-03,1677067.24
6,2010-12-10,1834737.58
6,2010-12-17,2090268.95
6,2010-12-24,2727575.18
6,2010-12-31,1464050.02
6,2011-01-07,1350441.68
6,2011-01-14,1306194.55
6,2011-01-21,1261253.18
6,2011-01-28,1287034.7
6,2011-02-04,1514999.17
6,2011-02-11,1486920.17
6,2011-02-18,1572117.54
6,2011-02-25,1422600.43
6,2011-03-04,1502617.99
6,2011-03-11,1494497.39
6,2011-03-18,1685375.47
6,2011-03-25,1438465.81
6,2011-04-01,1459276.77
6,2011-04-08,1534594.0
6,2011-04-15,1448797.02
6,2011-04-22,1639358.93
6,2011-04-29,1479249.9
6,2011-05-06,1504651.57
6,2011-05-13,1453185.65
6,2011-05-20,1382783.83
6,2011-05-27,1523979.11
6,2011-06-03,1705506.29
6,2011-06-10,1598643.65
6,2011-06-17,1622150.33
6,2011-06-24,1543365.9
6,2011-07-01,1694551.15
6,2011-07-08,1709373.62
6,2011-07-15,1526801.24
6,2011-07-22,1526506.08
6,2011-07-29,1483991.05
6,2011-08-05,1601584.57
6,2011-08-12,1484995.38
6,2011-08-19,1493544.04
6,2011-08-26,1420405.41
6,2011-09-02,1481618.74
6,2011-09-09,1483574.38
6,2011-09-16,1351407.79
6,2011-09-23,1336044.75
6,2011-09-30,1307551.92
6,2011-10-07,1481739.2
6,2011-10-14,1386520.99
6,2011-10-21,1417922.37
6,2011-10-28,1419445.12
6,2011-11-04,1523420.38
6,2011-11-11,1536176.54
6,2011-11-18,1524390.07
6,2011-11-25,2249811.55
6,2011-12-02,1688531.34
6,2011-12-09,1903385.14
6,2011-12-16,2034695.56
6,2011-12-23,2644633.02
6,2011-12-30,1598080.52
6,2012-01-06,1395339.71
6,2012-01-13,1344243.17
6,2012-01-20,1326255.7
6,2012-01-27,1315610.66
6,2012-02-03,1496305.78
6,2012-02-10,1620603.92
6,2012-02-17,1632616.09
6,2012-02-24,1465187.71
6,2012-03-02,1550385.65
6,2012-03-09,1569304.4
6,2012-03-16,1748010.29
6,2012-03-23,1495143.62
6,2012-03-30,1508933.26
6,2012-04-06,1840131.19
6,2012-04-13,1616394.45
7,2010-02-05,496725.44
7,2010-02-12,524104.92
7,2010-02-19,506760.54
7,2010-02-26,496083.24
7,2010-03-05,491419.5500000001
7,2010-03-12,480452.1
7,2010-03-19,574450.23
7,2010-03-26,514731.6
7,2010-04-02,561145.14
7,2010-04-09,484263.25
7,2010-04-16,406228.19
7,2010-04-23,404751.25
7,2010-04-30,373655.61
7,2010-05-07,395453.83
7,2010-05-14,372673.61
7,2010-05-21,395195.65
7,2010-05-28,442734.55
7,2010-06-04,509183.22
7,2010-06-11,498580.87
7,2010-06-18,481144.09
7,2010-06-25,553714.87
7,2010-07-02,575570.77
7,2010-07-09,593462.34
7,2010-07-16,557166.35
7,2010-07-23,570231.21
7,2010-07-30,603547.16
7,2010-08-06,643854.17
7,2010-08-13,598185.4
7,2010-08-20,582353.17
7,2010-08-27,554309.24
7,2010-09-03,532765.05
7,2010-09-10,535769.32
7,2010-09-17,489408.53
7,2010-09-24,488008.83
7,2010-10-01,448998.73
7,2010-10-08,480239.88
7,2010-10-15,463370.48
7,2010-10-22,472450.81
7,2010-10-29,465493.15
7,2010-11-05,480512.44
7,2010-11-12,507584.29
7,2010-11-19,482528.36
7,2010-11-26,835189.26
7,2010-12-03,552811.62
7,2010-12-10,599730.07
7,2010-12-17,716388.81
7,2010-12-24,1045124.88
7,2010-12-31,729572.08
7,2011-01-07,661163.9400000001
7,2011-01-14,547384.9
7,2011-01-21,521539.46
7,2011-01-28,513372.17
7,2011-02-04,558027.77
7,2011-02-11,559903.13
7,2011-02-18,572387.47
7,2011-02-25,546690.84
7,2011-03-04,551378.39
7,2011-03-11,558963.8300000001
7,2011-03-18,635014.6900000001
7,2011-03-25,559061.58
7,2011-04-01,513409.67
7,2011-04-08,500552.16
7,2011-04-15,423380.14
7,2011-04-22,466594.89
7,2011-04-29,410429.73
7,2011-05-06,407012.47
7,2011-05-13,414094.05
7,2011-05-20,424670.98
7,2011-05-27,457216.87
7,2011-06-03,542295.37
7,2011-06-10,621099.95
7,2011-06-17,610991.35
7,2011-06-24,640043.97
7,2011-07-01,704344.21
7,2011-07-08,761793.94
7,2011-07-15,642748.21
7,2011-07-22,688043.96
7,2011-07-29,653382.62
7,2011-08-05,695392.84
7,2011-08-12,670670.46
7,2011-08-19,645156.21
7,2011-08-26,629994.47
7,2011-09-02,592355.24
7,2011-09-09,613135.23
7,2011-09-16,558981.45
7,2011-09-23,536144.81
7,2011-09-30,488880.26
7,2011-10-07,525866.36
7,2011-10-14,501959.19
7,2011-10-21,558691.4299999999
7,2011-10-28,527339.52
7,2011-11-04,564536.01
7,2011-11-11,556015.59
7,2011-11-18,539826.56
7,2011-11-25,949075.87
7,2011-12-02,591907.88
7,2011-12-09,653845.45
7,2011-12-16,720242.1900000001
7,2011-12-23,1059715.27
7,2011-12-30,815915.52
7,2012-01-06,713117.66
7,2012-01-13,593875.46
7,2012-01-20,578002.85
7,2012-01-27,541037.98
7,2012-02-03,580453.32
7,2012-02-10,563460.77
7,2012-02-17,620908.1799999999
7,2012-02-24,603041.14
7,2012-03-02,551058.13
7,2012-03-09,579166.5
7,2012-03-16,669205.73
7,2012-03-23,615997.29
7,2012-03-30,583322.2
7,2012-04-06,621425.98
7,2012-04-13,517420.23
8,2010-02-05,1004137.09
8,2010-02-12,994801.4
8,2010-02-19,963960.37
8,2010-02-26,847592.11
8,2010-03-05,881503.95
8,2010-03-12,860336.16
8,2010-03-19,839911.0
8,2010-03-26,772539.12
8,2010-04-02,914500.91
8,2010-04-09,916033.92
8,2010-04-16,882917.12
8,2010-04-23,850440.26
8,2010-04-30,778672.64
8,2010-05-07,916820.96
8,2010-05-14,873337.84
8,2010-05-21,818333.21
8,2010-05-28,868041.5599999999
8,2010-06-04,958225.41
8,2010-06-11,914835.86
8,2010-06-18,869922.56
8,2010-06-25,814919.11
8,2010-07-02,852333.75
8,2010-07-09,845289.77
8,2010-07-16,848630.5700000001
8,2010-07-23,785515.88
8,2010-07-30,787295.09
8,2010-08-06,893399.77
8,2010-08-13,867919.21
8,2010-08-20,870676.4400000001
8,2010-08-27,888816.78
8,2010-09-03,899036.47
8,2010-09-10,831425.2
8,2010-09-17,836707.85
8,2010-09-24,773725.08
8,2010-10-01,804105.49
8,2010-10-08,870349.86
8,2010-10-15,826546.96
8,2010-10-22,836419.14
8,2010-10-29,830756.76
8,2010-11-05,927266.34
8,2010-11-12,911538.98
8,2010-11-19,885608.04
8,2010-11-26,1261693.16
8,2010-12-03,952766.93
8,2010-12-10,1069061.63
8,2010-12-17,1220579.55
8,2010-12-24,1511641.09
8,2010-12-31,773586.49
8,2011-01-07,873065.23
8,2011-01-14,809646.66
8,2011-01-21,822668.23
8,2011-01-28,782256.66
8,2011-02-04,944594.78
8,2011-02-11,996147.39
8,2011-02-18,1065108.64
8,2011-02-25,917317.15
8,2011-03-04,935266.43
8,2011-03-11,900387.29
8,2011-03-18,898289.14
8,2011-03-25,827968.36
8,2011-04-01,878762.3
8,2011-04-08,949825.83
8,2011-04-15,908278.74
8,2011-04-22,937473.13
8,2011-04-29,855014.77
8,2011-05-06,941457.34
8,2011-05-13,895763.41
8,2011-05-20,836049.89
8,2011-05-27,857939.41
8,2011-06-03,929222.16
8,2011-06-10,897309.41
8,2011-06-17,922048.41
8,2011-06-24,864881.24
8,2011-07-01,883683.35
8,2011-07-08,861965.12
8,2011-07-15,849925.37
8,2011-07-22,829902.42
8,2011-07-29,807082.19
8,2011-08-05,892393.77
8,2011-08-12,856796.1
8,2011-08-19,895066.5
8,2011-08-26,912542.82
8,2011-09-02,891387.14
8,2011-09-09,848358.09
8,2011-09-16,870971.82
8,2011-09-23,806444.29
8,2011-09-30,809049.37
8,2011-10-07,929976.55
8,2011-10-14,863188.26
8,2011-10-21,905984.49
8,2011-10-28,876712.31
8,2011-11-04,947815.05
8,2011-11-11,917088.48
8,2011-11-18,897032.1900000001
8,2011-11-25,1235163.86
8,2011-12-02,986601.46
8,2011-12-09,1051922.95
8,2011-12-16,1118163.94
8,2011-12-23,1462254.05
8,2011-12-30,858572.22
8,2012-01-06,872113.23
8,2012-01-13,817661.76
8,2012-01-20,813954.8200000001
8,2012-01-27,778178.53
8,2012-02-03,927610.69
8,2012-02-10,1021400.42
8,2012-02-17,1096232.89
8,2012-02-24,928537.54
8,2012-03-02,952264.91
8,2012-03-09,960115.56
8,2012-03-16,921178.39
8,2012-03-23,874223.25
8,2012-03-30,905935.29
8,2012-04-06,1046816.59
8,2012-04-13,909989.45
9,2010-02-05,549505.55
9,2010-02-12,552677.48
9,2010-02-19,511327.9
9,2010-02-26,473773.27
9,2010-03-05,507297.88
9,2010-03-12,494145.8
9,2010-03-19,485744.61
9,2010-03-26,484946.56
9,2010-04-02,545206.32
9,2010-04-09,529384.3099999999
9,2010-04-16,485764.32
9,2010-04-23,488683.57
9,2010-04-30,491723.42
9,2010-05-07,526128.61
9,2010-05-14,492792.8
9,2010-05-21,506274.94
9,2010-05-28,558143.53
9,2010-06-04,586061.46
9,2010-06-11,522715.68
9,2010-06-18,513073.87
9,2010-06-25,509263.28
9,2010-07-02,528832.54
9,2010-07-09,485389.15
9,2010-07-16,474030.51
9,2010-07-23,462676.5
9,2010-07-30,468675.19
9,2010-08-06,522815.45
9,2010-08-13,481897.98
9,2010-08-20,499325.38
9,2010-08-27,506789.66
9,2010-09-03,511049.06
9,2010-09-10,484835.2
9,2010-09-17,463448.59
9,2010-09-24,452905.22
9,2010-10-01,495692.19
9,2010-10-08,505069.21
9,2010-10-15,454769.68
9,2010-10-22,466322.76
9,2010-10-29,508801.61
9,2010-11-05,517869.97
